stability_result_id,material_id,method_id,condition,timepoint_month,result_numeric,status,tested_date
24677,17,39,2-8C,0,81.4148,PASS,2024-01-20
24678,166,7,30C/65RH,1,95.9913,PASS,2025-10-16
24679,284,7,40C/75RH,6,87.1551,PASS,2024-06-23
24680,283,13,30C/65RH,12,90.4184,PASS,2025-01-28
24681,182,9,2-8C,18,103.997,OOT,2024-05-13
24682,300,21,40C/75RH,24,102.4934,PASS,2025-09-20
24683,86,38,40C/75RH,0,89.0653,PASS,2025-04-19
24684,300,16,2-8C,9,101.705,PASS,2025-02-25
24685,211,31,25C/60RH,6,93.8541,OOS,2024-05-24
24686,236,14,40C/75RH,24,107.9938,PASS,2024-03-03
24687,268,34,30C/65RH,36,104.4106,PASS,2024-05-21
24688,94,14,40C/75RH,3,97.903,PASS,2025-05-25
24689,1,39,40C/75RH,18,93.9166,PASS,2025-07-17
24690,161,28,30C/65RH,3,85.2472,OOT,2026-04-27
24691,131,10,30C/65RH,12,93.1697,PASS,2026-03-26
24692,35,25,30C/65RH,24,95.9735,PASS,2026-01-30
24693,58,5,25C/60RH,36,104.1058,PASS,2025-10-22
24694,104,39,25C/60RH,24,80.3902,PASS,2025-11-02
24695,51,44,25C/60RH,12,91.0626,PASS,2024-01-14
24696,249,37,40C/75RH,3,104.0465,PASS,2024-09-06
24697,262,16,25C/60RH,3,103.5903,PASS,2024-09-12
24698,7,28,30C/65RH,12,94.8149,PASS,2025-10-10
24699,63,26,25C/60RH,6,83.5481,OOS,2025-11-14
24700,119,43,40C/75RH,1,81.8584,PASS,2026-04-13
24701,187,42,30C/65RH,6,101.1487,PASS,2024-02-24
24702,54,28,40C/75RH,0,95.316,PASS,2025-02-23
24703,142,27,40C/75RH,36,101.1943,PASS,2024-10-30
24704,109,8,25C/60RH,9,107.3088,PASS,2024-12-19
24705,262,10,25C/60RH,3,103.2973,PASS,2024-11-14
24706,287,29,25C/60RH,3,90.6499,PASS,2024-11-17
24707,44,32,25C/60RH,1,81.242,PASS,2024-03-16
24708,141,1,25C/60RH,36,95.5365,PASS,2026-02-16
24709,17,25,25C/60RH,1,92.6758,PASS,2026-03-10
24710,252,36,25C/60RH,1,94.4046,PASS,2025-04-20
24711,50,36,2-8C,12,104.5239,PASS,2025-08-11
24712,247,42,25C/60RH,9,109.0906,PASS,2025-05-16
24713,42,1,30C/65RH,18,88.4043,PASS,2025-06-16
24714,133,1,30C/65RH,18,92.2563,PASS,2026-02-06
24715,41,41,30C/65RH,9,100.7746,PASS,2025-12-30
24716,143,25,40C/75RH,6,88.1893,PASS,2025-05-26
24717,287,17,30C/65RH,3,91.0206,OOS,2025-02-19
24718,179,22,2-8C,9,94.1595,PASS,2024-09-16
24719,123,15,2-8C,3,97.3349,PASS,2024-09-15
24720,176,23,40C/75RH,18,87.5713,PASS,2025-03-15
24721,273,16,25C/60RH,6,103.6449,PASS,2024-01-14
24722,277,26,2-8C,1,100.4316,OOT,2026-02-11
24723,82,29,25C/60RH,36,100.8379,PASS,2025-12-12
24724,118,11,2-8C,6,85.9076,PASS,2024-03-13
24725,258,2,25C/60RH,36,102.6406,PASS,2025-12-03
24726,291,10,40C/75RH,3,96.502,PASS,2024-05-16
24727,216,37,25C/60RH,6,84.5393,PASS,2026-02-21
24728,270,24,2-8C,3,88.6561,PASS,2025-05-06
24729,90,26,30C/65RH,24,94.9255,PASS,2025-04-27
24730,287,20,30C/65RH,18,93.9132,OOS,2024-03-09
24731,42,15,2-8C,18,109.772,PASS,2024-06-12
24732,281,7,2-8C,9,103.0188,PASS,2024-05-30
24733,134,41,25C/60RH,0,87.427,PASS,2024-09-15
24734,189,29,2-8C,36,89.1473,PASS,2024-07-09
24735,162,43,25C/60RH,6,94.7278,PASS,2025-10-04
24736,149,11,30C/65RH,36,97.128,PASS,2024-01-08
24737,121,36,25C/60RH,6,103.7311,OOS,2024-05-27
24738,17,15,40C/75RH,12,99.148,PASS,2025-07-13
24739,210,18,30C/65RH,1,88.5502,PASS,2025-07-02
24740,161,35,40C/75RH,9,94.0028,PASS,2025-03-18
24741,59,18,40C/75RH,24,92.6763,PASS,2025-01-15
24742,277,32,30C/65RH,1,99.1372,OOS,2025-09-03
24743,153,17,2-8C,6,90.9346,PASS,2025-03-12
24744,198,8,30C/65RH,3,89.7492,PASS,2024-06-05
24745,60,3,30C/65RH,1,89.4761,PASS,2024-09-12
24746,207,34,40C/75RH,18,86.884,PASS,2025-08-09
24747,53,28,30C/65RH,3,91.1174,PASS,2026-04-19
24748,51,10,40C/75RH,9,101.5229,PASS,2024-04-07
24749,42,7,30C/65RH,6,109.9636,PASS,2024-06-04
24750,34,6,2-8C,18,100.3231,PASS,2025-09-17
24751,268,38,40C/75RH,6,97.6897,PASS,2025-05-06
24752,274,28,2-8C,24,93.6407,PASS,2025-04-01
24753,221,44,30C/65RH,24,94.4285,PASS,2025-01-05
24754,238,36,25C/60RH,0,97.3851,PASS,2026-04-28
24755,207,41,40C/75RH,9,107.5659,PASS,2026-04-18
24756,138,9,2-8C,0,110.3108,PASS,2025-02-15
24757,168,39,30C/65RH,24,94.3584,PASS,2024-02-08
24758,24,45,30C/65RH,9,95.5115,PASS,2024-11-05
24759,164,12,40C/75RH,36,95.237,PASS,2026-03-11
24760,32,25,30C/65RH,6,103.0576,PASS,2025-10-10
24761,230,6,2-8C,0,99.9795,PASS,2025-10-03
24762,73,16,40C/75RH,36,111.2168,PASS,2025-06-03
24763,13,17,30C/65RH,6,102.4244,PASS,2025-04-14
24764,183,8,40C/75RH,9,87.2003,PASS,2024-11-14
24765,118,33,25C/60RH,9,85.7464,PASS,2024-08-08
24766,292,1,40C/75RH,24,92.4929,PASS,2024-03-10
24767,104,35,25C/60RH,1,75.9997,PASS,2025-01-26
24768,239,27,40C/75RH,9,95.6005,PASS,2025-06-21
24769,67,8,25C/60RH,12,95.9194,PASS,2024-07-16
24770,211,27,2-8C,9,95.4532,PASS,2025-02-06
24771,97,7,25C/60RH,6,110.7571,PASS,2024-03-17
24772,50,18,40C/75RH,18,91.8171,PASS,2025-03-23
24773,187,44,40C/75RH,24,94.1213,PASS,2025-04-09
24774,184,26,40C/75RH,18,91.2298,PASS,2026-04-28
24775,284,22,25C/60RH,24,107.6398,PASS,2025-01-21
24776,140,17,40C/75RH,36,80.4007,PASS,2024-09-13
24777,100,16,2-8C,12,95.5894,PASS,2024-02-22
24778,240,40,40C/75RH,36,89.2552,PASS,2026-04-06
24779,68,5,30C/65RH,6,105.1064,PASS,2025-12-26
24780,106,18,25C/60RH,6,99.0527,PASS,2024-02-29
24781,125,26,30C/65RH,12,90.9733,PASS,2025-05-18
24782,200,11,30C/65RH,36,95.6811,PASS,2025-05-17
24783,28,34,25C/60RH,18,95.6966,PASS,2024-05-15
24784,167,34,2-8C,9,94.907,PASS,2025-01-18
24785,186,26,25C/60RH,18,103.9982,PASS,2024-10-13
24786,276,32,25C/60RH,18,95.5829,PASS,2025-12-01
24787,100,10,2-8C,1,90.3057,PASS,2025-06-07
24788,169,23,40C/75RH,1,102.9924,PASS,2024-07-14
24789,66,34,2-8C,0,94.6991,PASS,2024-08-25
24790,220,12,30C/65RH,24,92.7743,PASS,2024-12-17
24791,256,19,30C/65RH,0,105.9591,PASS,2025-06-17
24792,17,5,30C/65RH,1,91.1962,PASS,2024-03-12
24793,15,34,25C/60RH,36,94.2526,PASS,2024-12-10
24794,252,12,25C/60RH,1,95.7119,PASS,2024-07-28
24795,266,45,2-8C,12,93.5705,PASS,2025-05-18
24796,101,27,40C/75RH,18,103.837,PASS,2024-10-24
24797,192,25,25C/60RH,36,85.6288,PASS,2025-08-05
24798,248,32,30C/65RH,12,108.338,OOS,2025-05-25
24799,177,35,25C/60RH,1,99.5522,PASS,2025-06-30
24800,105,40,30C/65RH,0,95.0633,PASS,2025-04-04
24801,278,3,30C/65RH,24,97.8016,PASS,2024-03-15
24802,124,11,25C/60RH,1,95.643,PASS,2025-06-25
24803,99,24,30C/65RH,18,103.9804,PASS,2024-10-07
24804,174,26,40C/75RH,24,91.6985,PASS,2026-01-06
24805,54,4,40C/75RH,1,89.2291,PASS,2024-02-12
24806,101,29,40C/75RH,36,86.3197,PASS,2026-01-24
24807,203,31,25C/60RH,36,99.9794,PASS,2025-02-06
24808,166,21,30C/65RH,24,103.7838,PASS,2025-05-29
24809,176,10,2-8C,1,102.1241,OOT,2026-03-25
24810,79,28,2-8C,18,105.7446,PASS,2024-09-10
24811,187,38,30C/65RH,9,97.2303,PASS,2025-06-10
24812,8,29,25C/60RH,12,98.5515,PASS,2025-01-26
24813,162,31,40C/75RH,24,101.2313,PASS,2025-05-15
24814,237,45,2-8C,18,106.8302,PASS,2024-05-18
24815,69,42,25C/60RH,18,100.1303,PASS,2025-05-04
24816,88,21,25C/60RH,9,90.304,PASS,2025-03-20
24817,247,2,40C/75RH,24,103.0809,PASS,2026-04-07
24818,221,24,30C/65RH,6,91.255,PASS,2025-05-11
24819,180,2,40C/75RH,1,105.8425,OOS,2025-05-04
24820,97,20,30C/65RH,18,105.1002,PASS,2025-05-13
24821,60,7,30C/65RH,0,88.5961,PASS,2025-12-01
24822,37,26,25C/60RH,18,93.1791,PASS,2025-05-21
24823,162,15,40C/75RH,18,96.4056,PASS,2025-12-06
24824,110,35,30C/65RH,6,93.0579,PASS,2024-10-24
24825,3,23,40C/75RH,3,91.4655,PASS,2025-06-05
24826,18,41,30C/65RH,1,101.7754,PASS,2024-10-02
24827,53,39,25C/60RH,18,87.8598,PASS,2025-03-22
24828,251,9,30C/65RH,36,83.627,PASS,2025-07-12
24829,29,10,25C/60RH,0,97.4326,PASS,2024-05-27
24830,4,8,30C/65RH,1,103.8547,PASS,2024-11-07
24831,56,36,2-8C,9,94.0992,PASS,2024-08-05
24832,209,18,40C/75RH,1,108.1462,OOS,2025-02-22
24833,69,21,2-8C,24,102.7436,PASS,2024-08-19
24834,44,24,25C/60RH,12,86.3833,PASS,2025-09-23
24835,198,25,2-8C,9,93.5045,PASS,2025-08-02
24836,189,6,30C/65RH,3,91.5319,PASS,2025-06-27
24837,190,23,40C/75RH,3,87.6063,PASS,2024-06-28
24838,209,1,30C/65RH,3,105.1964,PASS,2025-01-10
24839,264,18,30C/65RH,24,91.3715,PASS,2026-02-01
24840,282,37,2-8C,6,90.2392,PASS,2025-10-04
24841,299,32,40C/75RH,12,94.3948,PASS,2025-09-07
24842,30,41,2-8C,36,114.6159,PASS,2024-02-22
24843,259,21,2-8C,9,95.231,PASS,2025-09-04
24844,165,26,30C/65RH,1,103.4438,PASS,2025-02-22
24845,219,45,40C/75RH,0,87.2748,PASS,2024-01-25
24846,190,4,2-8C,6,90.9364,PASS,2025-12-22
24847,245,43,2-8C,3,92.682,PASS,2025-08-25
24848,119,33,25C/60RH,1,109.8116,PASS,2025-02-08
24849,94,37,2-8C,18,96.1004,PASS,2026-04-22
24850,299,23,25C/60RH,36,93.2265,PASS,2025-01-23
24851,42,9,30C/65RH,24,84.3863,PASS,2024-09-01
24852,81,9,30C/65RH,1,101.003,PASS,2024-09-12
24853,37,45,25C/60RH,9,99.6295,PASS,2024-08-17
24854,121,15,30C/65RH,24,99.3037,PASS,2025-07-28
24855,44,34,40C/75RH,3,104.4074,PASS,2024-08-28
24856,176,35,25C/60RH,18,104.9815,PASS,2024-04-12
24857,15,11,25C/60RH,1,105.3025,PASS,2026-01-03
24858,148,23,40C/75RH,12,92.1576,PASS,2025-01-04
24859,228,42,25C/60RH,0,97.379,PASS,2025-02-05
24860,34,16,2-8C,3,99.7711,OOS,2024-08-18
24861,287,39,30C/65RH,9,101.221,PASS,2024-04-25
24862,201,11,25C/60RH,12,91.8795,PASS,2025-11-02
24863,241,41,2-8C,36,97.7072,PASS,2025-06-12
24864,102,10,30C/65RH,36,98.5853,PASS,2026-02-24
24865,112,19,30C/65RH,12,95.8673,PASS,2025-11-08
24866,287,44,40C/75RH,18,92.1392,PASS,2025-04-02
24867,238,28,40C/75RH,12,83.3265,PASS,2025-03-06
24868,53,5,40C/75RH,3,96.1663,PASS,2026-01-24
24869,81,24,2-8C,24,95.7464,PASS,2024-11-15
24870,26,23,25C/60RH,6,90.3809,PASS,2025-09-05
24871,288,1,2-8C,1,98.6677,PASS,2025-08-16
24872,25,20,40C/75RH,9,94.6993,PASS,2026-02-15
24873,298,15,30C/65RH,12,95.0533,PASS,2025-09-29
24874,64,31,2-8C,0,88.8007,PASS,2024-02-23
24875,96,26,2-8C,3,87.7208,PASS,2025-10-19
24876,181,37,40C/75RH,9,110.4372,OOS,2024-10-29
24877,125,30,30C/65RH,9,95.952,PASS,2026-01-04
24878,181,13,2-8C,18,90.6756,PASS,2025-12-15
24879,149,18,40C/75RH,24,90.6274,PASS,2025-11-25
24880,146,5,40C/75RH,9,107.6525,PASS,2024-03-08
24881,258,17,30C/65RH,9,103.6202,PASS,2025-06-09
24882,222,15,2-8C,1,99.4326,PASS,2024-11-03
24883,236,4,25C/60RH,3,91.7406,PASS,2025-08-01
24884,275,5,25C/60RH,6,110.6971,PASS,2024-08-27
24885,109,30,25C/60RH,36,84.0325,PASS,2024-05-28
24886,269,5,30C/65RH,6,108.6442,PASS,2025-08-01
24887,184,44,25C/60RH,6,102.6193,PASS,2025-09-25
24888,53,18,30C/65RH,3,100.1935,PASS,2026-01-30
24889,12,38,2-8C,1,102.0519,OOT,2025-09-18
24890,231,35,40C/75RH,0,93.4285,PASS,2025-07-23
24891,222,30,2-8C,0,92.3895,PASS,2024-02-21
24892,145,25,2-8C,12,113.5039,PASS,2024-02-14
24893,265,45,30C/65RH,1,106.8443,PASS,2026-02-13
24894,255,28,30C/65RH,0,100.5426,PASS,2024-10-18
24895,154,14,2-8C,18,113.0545,PASS,2026-02-14
24896,234,34,40C/75RH,12,93.4387,PASS,2024-07-06
24897,230,19,40C/75RH,24,100.2432,PASS,2025-10-15
24898,235,11,2-8C,12,89.9058,PASS,2024-11-02
24899,296,44,2-8C,9,91.5905,PASS,2026-04-13
24900,43,44,40C/75RH,12,99.6751,PASS,2024-02-01
24901,19,19,2-8C,6,96.2453,OOS,2024-02-10
24902,229,35,25C/60RH,36,97.2103,PASS,2025-02-04
24903,97,15,25C/60RH,6,89.4276,PASS,2026-02-03
24904,56,15,2-8C,1,99.2016,PASS,2024-11-27
24905,230,37,40C/75RH,9,94.5757,PASS,2024-11-18
24906,243,15,25C/60RH,36,96.7694,PASS,2026-01-16
24907,67,4,40C/75RH,36,87.8673,PASS,2025-11-26
24908,165,14,25C/60RH,3,99.0035,PASS,2024-04-28
24909,276,13,2-8C,36,90.2709,PASS,2025-03-25
24910,123,38,30C/65RH,9,104.225,PASS,2024-03-15
24911,283,34,2-8C,36,91.1565,PASS,2024-01-10
24912,188,5,2-8C,12,110.1558,PASS,2024-05-31
24913,144,32,30C/65RH,3,92.5052,PASS,2025-10-10
24914,211,33,2-8C,0,87.0454,PASS,2025-08-27
24915,76,44,2-8C,9,91.025,PASS,2024-05-30
24916,7,2,25C/60RH,1,94.3709,PASS,2024-01-06
24917,181,29,2-8C,1,102.657,PASS,2024-09-26
24918,152,18,2-8C,24,97.3548,PASS,2024-04-29
24919,104,13,30C/65RH,9,87.9293,PASS,2026-02-25
24920,52,45,30C/65RH,0,94.3474,PASS,2025-06-06
24921,195,44,30C/65RH,3,107.2622,PASS,2025-10-31
24922,167,5,25C/60RH,3,94.345,OOT,2025-06-02
24923,144,14,25C/60RH,24,101.1492,PASS,2024-12-02
24924,243,14,30C/65RH,1,82.8257,PASS,2024-02-20
24925,159,7,40C/75RH,3,102.6286,OOS,2025-03-02
24926,115,22,40C/75RH,24,111.1781,PASS,2024-05-07
24927,34,10,25C/60RH,3,97.77,PASS,2026-04-01
24928,176,38,25C/60RH,0,88.2711,PASS,2024-11-02
24929,21,2,40C/75RH,0,85.5129,PASS,2025-07-21
24930,12,17,40C/75RH,36,89.3907,PASS,2025-05-01
24931,191,27,2-8C,9,96.1271,PASS,2025-04-25
24932,56,26,30C/65RH,6,103.9406,PASS,2024-04-15
24933,26,20,25C/60RH,24,93.9648,PASS,2025-10-21
24934,26,34,40C/75RH,12,98.0836,PASS,2025-01-31
24935,136,3,40C/75RH,1,103.2452,PASS,2024-04-17
24936,151,28,30C/65RH,18,103.1651,PASS,2024-12-29
24937,184,6,30C/65RH,1,100.1343,PASS,2026-03-14
24938,75,5,2-8C,3,90.8154,PASS,2024-04-23
24939,3,41,25C/60RH,6,94.4465,PASS,2026-02-07
24940,81,28,25C/60RH,24,83.7524,PASS,2025-03-19
24941,270,8,2-8C,0,87.0086,PASS,2024-04-28
24942,112,34,30C/65RH,0,97.547,OOS,2026-04-19
24943,72,9,30C/65RH,3,82.5097,PASS,2026-02-04
24944,210,1,2-8C,3,95.3009,PASS,2024-09-20
24945,55,23,40C/75RH,1,107.7174,PASS,2025-03-02
24946,264,31,30C/65RH,1,99.2387,OOS,2025-10-20
24947,108,32,30C/65RH,0,81.5501,PASS,2025-04-01
24948,218,6,2-8C,3,97.4055,PASS,2025-08-17
24949,275,40,40C/75RH,1,99.8805,PASS,2024-06-29
24950,14,30,25C/60RH,12,94.9492,PASS,2026-04-25
24951,227,4,25C/60RH,18,113.6869,OOS,2025-05-20
24952,63,23,30C/65RH,1,113.6188,PASS,2024-07-11
24953,242,11,40C/75RH,36,93.3425,PASS,2024-02-05
24954,273,25,30C/65RH,9,92.2042,PASS,2025-02-10
24955,120,15,25C/60RH,12,108.8083,PASS,2024-11-11
24956,84,17,25C/60RH,3,95.8269,PASS,2025-06-20
24957,272,23,2-8C,0,89.0835,PASS,2025-04-15
24958,167,45,30C/65RH,24,106.1475,PASS,2026-01-27
24959,238,42,2-8C,1,100.2037,PASS,2024-02-22
24960,202,41,40C/75RH,1,97.3442,PASS,2025-08-07
24961,85,21,25C/60RH,24,91.2683,PASS,2024-11-10
24962,51,1,30C/65RH,24,98.7606,PASS,2026-02-21
24963,112,27,2-8C,36,99.2494,PASS,2024-07-09
24964,277,39,40C/75RH,0,96.1041,PASS,2025-09-15
24965,231,36,30C/65RH,18,98.6003,PASS,2024-02-04
24966,236,16,2-8C,1,94.9654,PASS,2025-07-28
24967,229,8,30C/65RH,0,101.9022,PASS,2024-03-15
24968,29,14,40C/75RH,24,98.6189,PASS,2025-10-21
24969,151,13,2-8C,3,109.6589,PASS,2024-12-23
24970,137,35,25C/60RH,18,94.1394,PASS,2025-06-18
24971,260,20,25C/60RH,9,85.3272,PASS,2024-12-08
24972,275,10,40C/75RH,36,90.4073,PASS,2024-10-30
24973,149,37,25C/60RH,12,96.0634,PASS,2024-04-27
24974,36,37,25C/60RH,6,92.156,OOS,2024-05-26
24975,226,43,30C/65RH,1,90.8088,OOS,2024-05-10
24976,55,4,40C/75RH,36,89.0417,PASS,2026-02-12
24977,125,1,25C/60RH,36,94.6996,PASS,2024-03-04
24978,181,42,2-8C,3,85.3769,PASS,2025-10-11
24979,135,3,40C/75RH,3,91.9227,PASS,2025-12-12
24980,290,41,30C/65RH,0,86.0955,OOT,2024-10-26
24981,6,44,2-8C,1,100.2602,PASS,2026-03-29
24982,31,5,30C/65RH,12,101.0451,PASS,2025-11-22
24983,143,34,2-8C,18,98.3156,PASS,2024-07-24
24984,161,13,25C/60RH,3,98.9407,PASS,2024-04-05
24985,294,18,25C/60RH,12,90.4572,PASS,2024-06-28
24986,221,37,2-8C,6,96.4987,OOT,2026-01-16
24987,173,29,25C/60RH,12,96.9738,PASS,2026-01-08
24988,76,15,30C/65RH,0,92.9038,OOT,2024-08-03
24989,159,31,40C/75RH,3,97.7786,PASS,2026-04-23
24990,139,43,30C/65RH,24,87.8675,PASS,2025-04-13
24991,269,20,25C/60RH,1,96.7297,PASS,2025-07-21
24992,238,42,40C/75RH,1,100.1044,PASS,2025-01-16
24993,7,9,2-8C,9,92.127,PASS,2024-10-19
24994,160,10,30C/65RH,12,102.3128,PASS,2024-04-15
24995,62,31,25C/60RH,12,96.2029,PASS,2024-12-15
24996,31,5,40C/75RH,24,94.4937,PASS,2025-10-22
24997,254,22,25C/60RH,12,97.0856,PASS,2025-03-03
24998,55,15,2-8C,3,106.1982,PASS,2025-06-23
24999,143,30,40C/75RH,36,90.3152,PASS,2025-03-06
25000,252,30,2-8C,12,96.6146,PASS,2024-07-07
25001,234,23,2-8C,36,95.1939,PASS,2024-01-03
25002,125,29,2-8C,36,90.0927,PASS,2025-04-14
25003,226,6,40C/75RH,18,101.1188,PASS,2024-01-01
25004,74,34,40C/75RH,9,89.2982,PASS,2025-05-30
25005,166,30,40C/75RH,18,90.9106,PASS,2025-08-25
25006,29,12,30C/65RH,6,97.1366,PASS,2024-12-28
25007,39,30,40C/75RH,18,87.4425,OOT,2024-04-28
25008,252,13,25C/60RH,6,88.57,PASS,2026-03-02
25009,144,33,30C/65RH,3,91.4324,PASS,2024-09-05
25010,98,17,30C/65RH,36,91.5064,PASS,2024-05-21
25011,51,8,25C/60RH,1,103.7225,PASS,2026-03-03
25012,289,16,2-8C,9,90.273,PASS,2025-05-28
25013,256,19,30C/65RH,9,95.5539,PASS,2025-03-28
25014,90,3,40C/75RH,18,100.8318,PASS,2024-05-05
25015,141,38,25C/60RH,6,98.8644,PASS,2024-05-18
25016,286,28,40C/75RH,3,89.1931,PASS,2025-01-20
25017,244,20,30C/65RH,1,94.5255,PASS,2024-04-02
25018,102,37,2-8C,6,87.518,PASS,2026-03-11
25019,165,15,2-8C,12,81.1967,PASS,2026-01-24
25020,104,24,2-8C,6,108.8851,PASS,2025-12-12
25021,72,28,40C/75RH,1,88.8767,PASS,2024-05-24
25022,273,33,25C/60RH,0,94.9271,PASS,2025-01-12
25023,149,16,2-8C,0,93.5337,PASS,2024-05-08
25024,206,12,25C/60RH,18,88.689,PASS,2024-01-31
25025,225,24,25C/60RH,36,91.9973,PASS,2025-12-25
25026,237,4,2-8C,6,93.0934,PASS,2025-10-23
25027,59,41,30C/65RH,1,89.9945,PASS,2024-11-03
25028,67,26,40C/75RH,9,89.8662,PASS,2025-08-18
25029,206,21,2-8C,9,91.9608,OOT,2024-10-16
25030,91,10,2-8C,24,104.731,PASS,2025-12-26
25031,31,27,2-8C,3,94.7421,PASS,2024-07-19
25032,256,35,30C/65RH,18,96.7674,PASS,2025-12-31
25033,137,39,30C/65RH,3,106.127,PASS,2024-10-13
25034,294,21,2-8C,36,92.7585,PASS,2026-02-01
25035,19,22,2-8C,3,94.5965,PASS,2026-01-11
25036,23,18,30C/65RH,12,107.2442,PASS,2024-09-17
25037,284,25,30C/65RH,12,78.1377,OOS,2025-09-02
25038,1,37,2-8C,36,82.1059,PASS,2025-12-11
25039,218,27,40C/75RH,36,90.7979,OOT,2024-12-20
25040,225,36,30C/65RH,24,81.0557,PASS,2024-08-14
25041,106,26,25C/60RH,0,95.0159,OOT,2024-08-11
25042,285,38,2-8C,6,97.2397,PASS,2025-05-26
25043,185,1,25C/60RH,6,95.8,PASS,2024-02-17
25044,79,33,30C/65RH,0,98.2688,OOT,2025-09-24
25045,132,24,30C/65RH,12,97.6351,PASS,2025-01-02
25046,60,13,40C/75RH,1,104.1792,PASS,2026-04-09
25047,184,25,2-8C,9,89.8459,PASS,2025-10-06
25048,79,31,30C/65RH,12,88.6733,PASS,2024-07-07
25049,192,7,30C/65RH,24,90.6673,PASS,2024-12-20
25050,233,15,25C/60RH,12,98.3171,PASS,2025-05-11
25051,268,3,40C/75RH,12,95.5943,PASS,2025-06-03
25052,127,12,40C/75RH,12,101.6907,PASS,2025-04-24
25053,42,7,25C/60RH,9,100.359,PASS,2024-02-27
25054,127,37,40C/75RH,24,83.9755,OOS,2024-08-07
25055,98,21,2-8C,24,88.8725,PASS,2024-06-16
25056,154,43,30C/65RH,24,93.7327,PASS,2024-09-19
25057,233,43,2-8C,18,82.548,PASS,2024-09-30
25058,52,15,2-8C,6,105.5971,PASS,2026-02-27
25059,230,33,25C/60RH,6,94.3519,PASS,2024-03-17
25060,278,26,25C/60RH,36,110.2252,PASS,2025-01-18
25061,279,34,2-8C,18,97.9869,PASS,2024-10-26
25062,185,24,2-8C,18,101.4786,PASS,2024-01-29
25063,135,39,30C/65RH,0,98.1812,PASS,2026-04-16
25064,198,12,30C/65RH,36,103.7395,PASS,2024-11-11
25065,278,2,25C/60RH,24,89.7769,PASS,2025-10-14
25066,279,37,40C/75RH,6,98.9904,OOT,2024-08-18
25067,199,35,40C/75RH,36,87.215,PASS,2024-10-12
25068,265,42,2-8C,3,94.1232,PASS,2025-05-01
25069,137,4,40C/75RH,3,90.8546,PASS,2026-03-08
25070,78,31,25C/60RH,1,93.2381,PASS,2026-04-13
25071,50,38,25C/60RH,24,93.5403,OOS,2024-10-31
25072,133,41,25C/60RH,0,95.3726,PASS,2025-04-07
25073,286,26,2-8C,3,103.7392,PASS,2025-08-25
25074,102,34,40C/75RH,6,93.7535,OOT,2026-02-11
25075,236,23,25C/60RH,24,100.6956,PASS,2026-02-02
25076,96,27,40C/75RH,24,93.3337,PASS,2025-08-09
25077,55,42,30C/65RH,36,106.8715,PASS,2025-10-11
25078,220,8,40C/75RH,9,94.4846,PASS,2024-01-11
25079,110,4,2-8C,1,93.1362,PASS,2024-10-30
25080,211,7,25C/60RH,3,106.8318,PASS,2025-03-03
25081,280,39,40C/75RH,1,87.5375,PASS,2024-06-07
25082,120,3,30C/65RH,24,101.1337,PASS,2024-12-01
25083,207,37,25C/60RH,12,94.3577,OOT,2025-03-21
25084,290,21,2-8C,1,96.8555,PASS,2025-12-21
25085,105,32,40C/75RH,24,95.3239,PASS,2024-11-15
25086,17,30,25C/60RH,9,109.8482,PASS,2025-05-01
25087,227,34,25C/60RH,3,96.9697,OOS,2026-01-07
25088,209,17,2-8C,18,103.0309,PASS,2025-02-27
25089,231,25,25C/60RH,9,106.118,PASS,2024-02-19
25090,165,44,2-8C,18,106.0455,PASS,2025-02-27
25091,189,14,30C/65RH,18,94.5522,PASS,2024-10-28
25092,50,6,2-8C,36,92.0067,OOT,2024-11-03
25093,87,10,30C/65RH,24,103.7287,PASS,2025-02-13
25094,10,45,25C/60RH,12,100.0656,PASS,2025-09-11
25095,184,41,25C/60RH,18,104.144,PASS,2024-03-04
25096,187,11,25C/60RH,24,80.1288,PASS,2024-02-21
25097,153,9,25C/60RH,24,99.4758,OOS,2025-08-11
25098,35,31,30C/65RH,3,93.8413,PASS,2024-12-17
25099,9,16,30C/65RH,18,88.1927,PASS,2026-04-27
25100,216,19,40C/75RH,6,102.6791,PASS,2025-01-23
25101,116,6,40C/75RH,0,100.7565,PASS,2025-08-31
25102,199,40,25C/60RH,24,93.6169,PASS,2024-12-01
25103,44,17,2-8C,6,100.9395,PASS,2024-08-18
25104,151,37,30C/65RH,6,96.8956,PASS,2024-04-11
25105,32,13,2-8C,9,109.2534,PASS,2025-06-14
25106,212,27,2-8C,9,107.6989,PASS,2025-07-31
25107,126,42,40C/75RH,3,107.1855,PASS,2025-01-16
25108,256,28,2-8C,36,101.8573,OOS,2024-06-25
25109,53,27,30C/65RH,12,94.9719,OOT,2026-03-02
25110,46,24,2-8C,24,106.6146,PASS,2026-04-22
25111,213,43,30C/65RH,3,95.8522,OOS,2025-09-13
25112,103,30,30C/65RH,12,102.1227,PASS,2025-05-26
25113,227,29,2-8C,0,119.6863,PASS,2025-01-14
25114,238,34,2-8C,12,110.4759,PASS,2026-01-29
25115,217,40,30C/65RH,6,98.1994,PASS,2025-07-11
25116,270,29,2-8C,36,97.4827,PASS,2024-04-14
25117,295,39,2-8C,36,96.5635,PASS,2024-11-09
25118,109,12,40C/75RH,12,106.4311,PASS,2024-10-01
25119,170,36,30C/65RH,18,94.5986,PASS,2025-09-03
25120,123,27,40C/75RH,0,100.9317,OOT,2024-08-11
